Notobasis syriaca;Carduoideae-Cardueae-Carduinae;2.08;39.51;34;59.83;42.04;5.60
Oldenburgia grandis;Carduoideae-Oldenburgieae;2.14;38.71;36;58.14;16.58;13.87
Oldenburgia papionum;Carduoideae-Oldenburgieae;;;36;;;
Oldenburgia paradoxa;Carduoideae-Oldenburgieae;;;36;;;
Olearia pimeleoides;Asteroideae;12.28;;18;666.94;0.79;
Olgaea baldshuanica;Carduoideae-Cardueae-Onopordinae;;;;;;11.00
Olgaea eriocephala;Carduoideae-Cardueae-Onopordinae;;;;;;5.50
Olgaea laniceps;Carduoideae-Cardueae-Onopordinae;;;;;;6.50
Olgaea leucophylla;Carduoideae-Cardueae-Onopordinae;;;;;;10.00
Olgaea lomonossowii;Carduoideae-Cardueae-Onopordinae;;;;;;6.00
Olgaea pectinata;Carduoideae-Cardueae-Onopordinae;;;26;;;10.00
Olgaea roborowskyi;Carduoideae-Cardueae-Onopordinae;;;;;;7.00
Olgaea spinifera;Carduoideae-Cardueae-Onopordinae;;;;;;6.00
Olgaea tangutica;Carduoideae-Cardueae-Onopordinae;2.66;;24;108.31;;6.00
Oligochaeta divaricata;Carduoideae-Cardueae-Centaureinae;1.99;;24;81.09;3.83;4.75
Oligochaeta minima;Carduoideae-Cardueae-Centaureinae;;;;;;2.75
Oligochaeta ramosa;Carduoideae-Cardueae-Centaureinae;;;28;;;
Omalotheca norvegica;Asteroideae;3.91;38.92;56;68.33;0.04;
Omalotheca sylvatica;Asteroideae;3.54;37.89;56;61.90;0.05;
Onopordum acanthium;Carduoideae-Cardueae-Onopordinae;2.32;39.52;34;66.68;8.00;5.80
Onopordum acaulon;Carduoideae-Cardueae-Onopordinae;;;34;;;4.10
Onopordum alexandrinum;Carduoideae-Cardueae-Onopordinae;;;34;;8.44;
Onopordum algeriense;Carduoideae-Cardueae-Onopordinae;2.38;39.69;34;68.46;;
Onopordum ambiguum;Carduoideae-Cardueae-Onopordinae;;;;;11.08;
Onopordum arenarium;Carduoideae-Cardueae-Onopordinae;;;;;10.01;
Onopordum armenum;Carduoideae-Cardueae-Onopordinae;;;34;;7.66;5.50
Onopordum blancheanum;Carduoideae-Cardueae-Onopordinae;;;;;10.87;
Onopordum boissierianum;Carduoideae-Cardueae-Onopordinae;;;34;;9.99;
Onopordum bracteatum;Carduoideae-Cardueae-Onopordinae;;;;;9.79;5.50
Onopordum carduelium;Carduoideae-Cardueae-Onopordinae;;;34;;;
Onopordum carduiforme;Carduoideae-Cardueae-Onopordinae;1.28;;;;20.66;
Onopordum carmanicum;Carduoideae-Cardueae-Onopordinae;;;;;;6.00
Onopordum caulescens;Carduoideae-Cardueae-Onopordinae;;;;;;4.50
Onopordum corymbosum;Carduoideae-Cardueae-Onopordinae;;;;;;3.75
Onopordum cynarocephalum;Carduoideae-Cardueae-Onopordinae;;;;;16.69;
Onopordum cynarocephalum subsp. cynarocephalum;Carduoideae-Cardueae-Onopordinae;2.62;40.09;;;13.58;6.40
Onopordum cyprium;Carduoideae-Cardueae-Onopordinae;2.37;39.78;34;68.17;10.48;4.49
Onopordum dissectum;Carduoideae-Cardueae-Onopordinae;;;34;;7.57;
Onopordum heteracanthum;Carduoideae-Cardueae-Onopordinae;;;34;;10.99;5.50
Onopordum hinojense;Carduoideae-Cardueae-Onopordinae;3.12;;;;;6.25
Onopordum illyricum;Carduoideae-Cardueae-Onopordinae;2.40;40.21;34;69.04;10.59;5.19
Onopordum illyricum subsp. illyricum;Carduoideae-Cardueae-Onopordinae;;;;;13.09;5.00
Onopordum laconicum;Carduoideae-Cardueae-Onopordinae;;;;;;4.50
Onopordum leptolepis;Carduoideae-Cardueae-Onopordinae;;;34;;;7.00
Onopordum macracanthum;Carduoideae-Cardueae-Onopordinae;;;34;;;5.25
Onopordum macrocephalum;Carduoideae-Cardueae-Onopordinae;;;;;14.64;
Onopordum majorii;Carduoideae-Cardueae-Onopordinae;;;;;;6.50
Onopordum messeniacum;Carduoideae-Cardueae-Onopordinae;;;;;;4.50
Onopordum nervosum;Carduoideae-Cardueae-Onopordinae;3.02;;34;86.87;15.53;4.85
Onopordum prjachinii;Carduoideae-Cardueae-Onopordinae;;;;;;5.50
Onopordum seravschanicum;Carduoideae-Cardueae-Onopordinae;;;;;;4.50
Onopordum sirsangense;Carduoideae-Cardueae-Onopordinae;;;;;;5.00
Onopordum tauricum;Carduoideae-Cardueae-Onopordinae;2.36;39.46;34;67.88;;5.50
Onopordum turcicum;Carduoideae-Cardueae-Onopordinae;;;;;;5.35
Onoseris albicans;Mutisioideae;;;36;;;
Onoseris hyssopifolia;Mutisioideae;;;30;;;
Onoseris odorata;Mutisioideae;;;36;;;
Oreoseris gossypina;Mutisioideae;;;18;;;
Oreoseris nivea;Mutisioideae;4.40;39.34;;;;
Oriastrum dioicum;Mutisioideae;;;20;;;
Oxyphyllum ulicinum;Mutisioideae;;;66;;;
Packera aurea;Asteroideae;3.37;;44;74.84;0.26;
Palafoxia callosa;Asteroideae;4.84;;20;236.68;1.70;
Pallenis spinosa;Asteroideae;1.60;;10;156.80;0.80;
Panphalea bupleurifolia;Mutisioideae;;;16;;;
Parthenium argentatum;Asteroideae;3.33;;36;90.38;0.40;
Parthenium incanum;Asteroideae;5.54;;54;100.36;0.58;
Parthenium integrifolium;Asteroideae;11.22;;72;152.44;3.26;
Pentanema britannica;Asteroideae;4.89;39.44;32;149.35;0.08;
Pentanema ensifolium;Asteroideae;3.09;39.24;16;188.69;0.52;
Pentanema germanicum;Asteroideae;3.49;39.83;16;213.40;0.10;
Pentanema helenioides;Asteroideae;1.12;;16;68.60;0.07;
Pentanema hirtum;Asteroideae;3.34;39.06;16;203.88;0.62;
Pentanema oculus-christi;Asteroideae;4.45;39.60;32;135.89;0.16;
Pentanema salicinum;Asteroideae;3.06;39.46;16;187.24;0.32;
Pentanema squarrosum;Asteroideae;6.77;40.11;32;207.04;0.23;
Pentanema verbascifolium;Asteroideae;2.98;;;;0.13;
Perezia calophylla;Mutisioideae;;;24;;;
Perezia carduncelloides;Mutisioideae;;;24;;;
Perezia ciliaris;Mutisioideae;;;24;;;
Perezia ciliosa;Mutisioideae;;;24;;;
Perezia coerulescens;Mutisioideae;;;24;;;
Perezia magellanica;Mutisioideae;;;38;;;
Perezia multiflora;Mutisioideae;;;16;;2.29;
Perezia pedicularidifolia;Mutisioideae;;;24;;;
Perezia pilifera;Mutisioideae;;;26;;;
Perezia pungens;Mutisioideae;;;28;;;
Perezia recurvata;Mutisioideae;11.62;40.82;24;473.52;2.40;
Pericallis appendiculata;Asteroideae;1.09;;60;17.80;;
Pericallis cruenta;Asteroideae;1.36;;60;22.21;;
Pericallis echinata;Asteroideae;1.46;;60;23.85;;
Pericallis lanata;Asteroideae;1.15;;60;18.78;;
Pericallis multiflora;Asteroideae;1.18;;60;19.27;;
Pericallis papyracea;Asteroideae;1.20;;60;19.60;;
Pericallis tussilaginis;Asteroideae;1.50;;60;24.50;;
Pericallis webbii;Asteroideae;1.14;;60;18.62;0.21;
Pericome caudata;Asteroideae;2.66;;36;72.26;0.73;
Pertya glabrescens;Pertyoideae;;;24;;;
Pertya rigidula;Pertyoideae;;;26;;;
Pertya robusta;Pertyoideae;;;26;;;
Pertya scandens;Pertyoideae;;;26;;;
Pertya triloba;Pertyoideae;;;28;;;
Petasites albus;Asteroideae;5.36;37.59;60;87.32;0.27;
Petasites frigidus;Asteroideae;6.41;;60;104.53;0.41;
Petasites hybridus;Asteroideae;5.35;37.83;60;87.18;0.19;
Petasites kablikianus;Asteroideae;5.49;38.39;60;89.47;0.55;
Phagnalon graecum;Asteroideae;2.20;;18;119.78;;
Phagnalon saxatile;Asteroideae;2.29;;18;124.68;0.06;
Phagnalon saxatile subsp. saxatile;Asteroideae;2.23;;18;121.41;0.09;
Phagnalon umbelliforme;Asteroideae;2.19;;18;119.23;;
Phalacrachena calva;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Phalacrachena inuloides;Carduoideae-Cardueae-Centaureinae;;;;;;5.75
Phalacroseris bolanderi;Cichorioideae;18.44;;18;1001.78;;
Picnomon acarna;Carduoideae-Cardueae-Carduinae;2.25;37.20;33;66.65;11.30;5.67
Picris hieracioides;Cichorioideae;2.30;39.06;10;224.58;0.90;
Picris hispidissima;Cichorioideae;2.97;;10;290.08;;
Pilosella acutifolia;Cichorioideae;7.01;;36;190.56;;
Pilosella aurantiaca;Cichorioideae;6.98;39.39;36;189.67;0.16;
Pilosella bauhini;Cichorioideae;10.37;39.94;54;187.90;0.13;
Pilosella blyttiana;Cichorioideae;7.23;;36;196.54;;
Pilosella caespitosa;Cichorioideae;8.24;;36;223.77;0.18;
Pilosella cymosa;Cichorioideae;7.08;38.55;36;192.34;;
Pilosella echioides;Cichorioideae;3.74;38.87;18;203.22;0.13;
Pilosella floribunda;Cichorioideae;7.33;39.09;36;199.20;;
Pilosella glomerata;Cichorioideae;8.28;;36;224.86;;
Pilosella hoppeana;Cichorioideae;3.54;;18;192.19;;
Pilosella iserana;Cichorioideae;7.89;;36;214.24;;
Pilosella lactucella;Cichorioideae;3.65;39.90;18;198.36;;
Pilosella leptophyton;Cichorioideae;11.42;;63;177.33;;
Pilosella macrostolona;Cichorioideae;11.00;;54;199.27;;
Pilosella officinarum;Cichorioideae;7.90;40.15;45;171.79;0.19;
Pilosella onegensis;Cichorioideae;4.24;;18;230.30;;
Pilosella pavichii;Cichorioideae;3.94;;18;213.97;;
Pilosella piloselloides;Cichorioideae;2.20;;36;59.89;0.10;
Pilosella piloselloides subsp. praealta;Cichorioideae;7.42;;36;201.44;0.21;
Pilosella rothiana;Cichorioideae;7.28;38.99;36;197.91;0.17;
Pilosella scandinavica;Cichorioideae;8.17;;36;221.86;;
Pilosella schultesii;Cichorioideae;6.71;39.19;36;182.18;;
Pilosella stoloniflora;Cichorioideae;7.26;;36;197.36;;
Pilosella visianii;Cichorioideae;15.30;;36;415.68;;
Pittocaulon bombycophole;Asteroideae;14.81;;;;;
Pittocaulon filare;Asteroideae;14.57;;;;;
Pittocaulon praecox;Asteroideae;17.18;;60;280.02;;
Pittocaulon velatum;Asteroideae;17.04;;;;;
Plagiobasis centauroides;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Plazia daphnoides;Mutisioideae;;;;;8.00;
Plectocephalus americanus;Carduoideae-Cardueae-Centaureinae;;;26;;;4.50
Plectocephalus floccosus;Carduoideae-Cardueae-Centaureinae;;;;;8.83;
Plectocephalus chilensis;Carduoideae-Cardueae-Centaureinae;;;104;;5.49;
Plectocephalus rothrockii;Carduoideae-Cardueae-Centaureinae;;;;;15.94;4.00
Pleiotaxis huillensis;Carduoideae-Dicomeae;;;20;;;
Pleiotaxis chlorolepis;Carduoideae-Dicomeae;;;;;6.71;
Pleiotaxis pulcherrima;Carduoideae-Dicomeae;;;;;10.68;
Pleocarphus revolutus;Mutisioideae;;;52;;0.67;
Podanthus mitiqui;Asteroideae;3.05;;;;0.53;
Polymnia canadensis;Asteroideae;5.41;;30;176.40;;
Prenanthes purpurea;Cichorioideae;7.41;40.28;18;402.80;1.04;
Proustia berberidifolia;Mutisioideae;4.21;39.93;;;;
Proustia cuneifolia;Mutisioideae;3.67;;52;68.98;4.73;
Proustia pyrifolia;Mutisioideae;;;;;0.89;
Psephellus amblyolepis;Carduoideae-Cardueae-Centaureinae;;;;;10.84;5.25
Psephellus appendicigerus;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Psephellus arpensis;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Psephellus aucherianus;Carduoideae-Cardueae-Centaureinae;;;;;;5.25
Psephellus avaricus;Carduoideae-Cardueae-Centaureinae;;;;;;4.00
Psephellus bagadensis;Carduoideae-Cardueae-Centaureinae;;;30;;;4.50
Psephellus bellus;Carduoideae-Cardueae-Centaureinae;4.40;39.75;58–60;72.94;5.82;4.25
Psephellus bornmuelleri;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Psephellus brevifimbriatus;Carduoideae-Cardueae-Centaureinae;;;;;;6.00
Psephellus carbonatus;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Psephellus carthalinicus;Carduoideae-Cardueae-Centaureinae;;;;;6.82;
Psephellus colchicus;Carduoideae-Cardueae-Centaureinae;;;30;;8.18;
Psephellus congestus;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Psephellus daghestanicus;Carduoideae-Cardueae-Centaureinae;;;;;10.30;6.50
Psephellus dealbatus;Carduoideae-Cardueae-Centaureinae;3.16;41.08;30;102.90;8.88;6.25
Psephellus dimitriewae;Carduoideae-Cardueae-Centaureinae;;;;;;3.75
Psephellus erivanensis;Carduoideae-Cardueae-Centaureinae;;;32;;13.70;6.00
Psephellus galactochroa;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Psephellus gilanicus;Carduoideae-Cardueae-Centaureinae;;;30;;;6.25
Psephellus holtzii;Carduoideae-Cardueae-Centaureinae;;;;;;7.75
Psephellus hypoleucus;Carduoideae-Cardueae-Centaureinae;;;28;;13.70;6.00
Psephellus iljinii;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Psephellus incanescens;Carduoideae-Cardueae-Centaureinae;;;;;;6.25
Psephellus integrifolius;Carduoideae-Cardueae-Centaureinae;;;;;;4.00
Psephellus karabaghensis;Carduoideae-Cardueae-Centaureinae;;;30;;;
Psephellus karduchorum;Carduoideae-Cardueae-Centaureinae;;;;;;4.50
Psephellus kemulariae;Carduoideae-Cardueae-Centaureinae;;;;;;2.95
Psephellus kobstanicus;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Psephellus kopet-daghensis;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Psephellus leuzeoides;Carduoideae-Cardueae-Centaureinae;;;30;;;7.25
Psephellus marschallianus;Carduoideae-Cardueae-Centaureinae;3.58;;34;103.00;;3.75
Psephellus meskheticus;Carduoideae-Cardueae-Centaureinae;;;;;6.66;
Psephellus mucroniferus;Carduoideae-Cardueae-Centaureinae;;;30;;;5.50
Psephellus oltensis;Carduoideae-Cardueae-Centaureinae;;;30;;;5.50
Psephellus pecho;Carduoideae-Cardueae-Centaureinae;;;56;;;5.50
Psephellus pergamaceus;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Psephellus phaeopappoides;Carduoideae-Cardueae-Centaureinae;;;26;;;5.00
Psephellus psephelloides;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Psephellus pulcherrimus;Carduoideae-Cardueae-Centaureinae;;;36;;8.39;6.25
Psephellus pyrroblepharus;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Psephellus ruprechtii;Carduoideae-Cardueae-Centaureinae;;;;;;5.25
Psephellus sergii;Carduoideae-Cardueae-Centaureinae;;;30;;;6.75
Psephellus schischkinii;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Psephellus sibiricus;Carduoideae-Cardueae-Centaureinae;;;30;;;4.31
Psephellus simplicicaulis;Carduoideae-Cardueae-Centaureinae;4.48;40.26;50–60;79.66;;4.31
Psephellus somcheticus;Carduoideae-Cardueae-Centaureinae;;;28;;6.77;
Psephellus straminicephalus;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Psephellus sumensis;Carduoideae-Cardueae-Centaureinae;;;;;;4.83
Psephellus taochius;Carduoideae-Cardueae-Centaureinae;;;;;;5.75
Psephellus transcaucasicus;Carduoideae-Cardueae-Centaureinae;;;30;;;
Psephellus trinervius;Carduoideae-Cardueae-Centaureinae;;;32;;;5.00
Psephellus woronowii;Carduoideae-Cardueae-Centaureinae;;;30;;;
Psephellus xanthocephalus;Carduoideae-Cardueae-Centaureinae;;;30;;;6.00
Psephellus xeranthemoides;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Psephellus zuvandicus;Carduoideae-Cardueae-Centaureinae;;;30;;0.02;
Pseudognaphalium luteoalbum;Asteroideae;1.94;;14;135.80;0.02;
Pseudopodospermum hispanicum;Cichorioideae;4.47;39.26;14;312.08;9.30;
Pseudopodospermum molle;Cichorioideae;4.92;;12–14;370.00;9.76;
Psiadia retusa;Asteroideae;7.68;;;;;
Psilactis asteroides;Asteroideae;3.81;;8;465.50;;
Psilactis brevilingulata;Asteroideae;1.80;;18;98.00;;
Psilactis tenuis;Asteroideae;2.40;;8;294.00;;
Ptilostemon afer;Carduoideae-Cardueae-Carduinae;2.85;40.70;32;87.10;13.56;4.34
Ptilostemon afer subsp. afer;Carduoideae-Cardueae-Carduinae;;;32;;11.46;4.25
Ptilostemon afer subsp. eburneus;Carduoideae-Cardueae-Carduinae;;;;;;4.22
Ptilostemon casabonae;Carduoideae-Cardueae-Carduinae;2.94;40.54;32;89.85;7.96;3.49
Ptilostemon diacanthus;Carduoideae-Cardueae-Carduinae;2.95;41.65;;;20.13;4.65
Ptilostemon dyricola;Carduoideae-Cardueae-Carduinae;;;32;;;
Ptilostemon echinocephalus;Carduoideae-Cardueae-Carduinae;2.76;41.13;32;84.34;15.03;4.53
Ptilostemon gnaphaloides;Carduoideae-Cardueae-Carduinae;;;32;;;5.00
Ptilostemon greuteri;Carduoideae-Cardueae-Carduinae;;;24;;36.85;5.50
Ptilostemon hispanicus;Carduoideae-Cardueae-Carduinae;;;32;;;4.30
Ptilostemon chamaepeuce;Carduoideae-Cardueae-Carduinae;3.36;41.79;32;102.69;11.00;4.25
Ptilostemon chamaepeuce var. cyprius;Carduoideae-Cardueae-Carduinae;2.98;40.69;;;11.34;3.52
Ptilostemon chamaepeuce var. chamaepeuce;Carduoideae-Cardueae-Carduinae;3.32;41.57;32;101.59;10.54;4.45
Ptilostemon niveus;Carduoideae-Cardueae-Carduinae;;;32;;16.47;5.25
Ptilostemon rhiphaeus;Carduoideae-Cardueae-Carduinae;;;24;;;
Ptilostemon stellatus;Carduoideae-Cardueae-Carduinae;;;24;;16.63;4.50
Ptilostemon strictus;Carduoideae-Cardueae-Carduinae;;;32;;10.70;4.25
Pulicaria dysenterica;Asteroideae;1.77;39.66;18;95.91;0.07;
Pulicaria vulgaris;Asteroideae;1.65;38.60;18;89.86;0.11;
Pyrrhopappus carolinianus;Cichorioideae;12.63;;12;1029.00;0.87;
Pyrrhopappus pauciflorus;Cichorioideae;13.43;;12;1094.33;;
Pyrrocoma integrifolia;Asteroideae;4.06;;10;396.90;;
Ratibida pinnata;Asteroideae;5.51;;28;192.50;0.87;
Reichardia crystallina;Cichorioideae;3.44;;;;;
Reichardia dichotoma;Cichorioideae;5.21;;18;283.11;;
Reichardia gaditana;Cichorioideae;3.41;;16;208.25;0.47;
Reichardia intermedia;Cichorioideae;2.91;;14;203.00;0.84;
Reichardia ligulata;Cichorioideae;3.79;;16;231.53;;
Reichardia macrophylla;Cichorioideae;5.11;;18;277.67;;
Reichardia picroides;Cichorioideae;3.01;;14;210.00;0.67;
Reichardia tingitana;Cichorioideae;3.51;;16;214.38;;
Rhagadiolus stellatus;Cichorioideae;1.92;;10;188.16;3.62;
Rhaponticoides africana;Carduoideae-Cardueae-Centaureinae;;;30;;;8.00
Rhaponticoides alaica;Carduoideae-Cardueae-Centaureinae;;;;;21.10;
Rhaponticoides alpina;Carduoideae-Cardueae-Centaureinae;;;30;;;
Rhaponticoides amasiensis;Carduoideae-Cardueae-Centaureinae;;;;;;7.75
Rhaponticoides androssovii;Carduoideae-Cardueae-Centaureinae;;;;;;9.50
Rhaponticoides centaurium;Carduoideae-Cardueae-Centaureinae;;;26;;;7.00
Rhaponticoides dschungarica;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Rhaponticoides fraylensis;Carduoideae-Cardueae-Centaureinae;;;90;;;
Rhaponticoides gontscharovii;Carduoideae-Cardueae-Centaureinae;;;;;;8.50
Rhaponticoides hajastana;Carduoideae-Cardueae-Centaureinae;;;30;;;7.00
Rhaponticoides hierroi;Carduoideae-Cardueae-Centaureinae;;;;;;10.25
Rhaponticoides iconiensis;Carduoideae-Cardueae-Centaureinae;;;30;;;
Rhaponticoides kasakorum;Carduoideae-Cardueae-Centaureinae;;;;;;7.00
Rhaponticoides kultiassovii;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Rhaponticoides lasiopoda;Carduoideae-Cardueae-Centaureinae;;;;;;8.00
Rhaponticoides phyllopoda;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Rhaponticoides razdorskyi;Carduoideae-Cardueae-Centaureinae;;;;;;8.00
Rhaponticoides ruthenica;Carduoideae-Cardueae-Centaureinae;2.22;40.18;30;72.37;16.16;6.26
Rhaponticoides schmidii;Carduoideae-Cardueae-Centaureinae;;;;;;8.50
Rhaponticoides taliewii;Carduoideae-Cardueae-Centaureinae;;;;;;7.50
Rhaponticoides tamanianae;Carduoideae-Cardueae-Centaureinae;;;30;;;
Rhaponticoides wagenitziana;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Rhaponticum acaule;Carduoideae-Cardueae-Centaureinae;1.71;;26;64.32;;
Rhaponticum aulieatense;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Rhaponticum australe;Carduoideae-Cardueae-Centaureinae;2.00;;26;75.23;;3.70
Rhaponticum berardiodes;Carduoideae-Cardueae-Centaureinae;1.84;;;;;
Rhaponticum canariense;Carduoideae-Cardueae-Centaureinae;2.15;;26;80.85;;
Rhaponticum carthamoides;Carduoideae-Cardueae-Centaureinae;1.68;39.48;24–26;65.72;10.62;6.72
Rhaponticum centauroides;Carduoideae-Cardueae-Centaureinae;1.98;;26;74.48;;9.00
Rhaponticum coniferum;Carduoideae-Cardueae-Centaureinae;1.48;39.31;26;55.67;10.51;4.81
Rhaponticum exaltatum;Carduoideae-Cardueae-Centaureinae;2.01;;26;75.61;;
Rhaponticum heleniifolium;Carduoideae-Cardueae-Centaureinae;1.93;;26;72.60;;
Rhaponticum heleniifolium subsp. bicknellii;Carduoideae-Cardueae-Centaureinae;1.85;40.53;26;69.59;28.17;10.35
Rhaponticum chinense;Carduoideae-Cardueae-Centaureinae;;;26;;;
Rhaponticum insigne;Carduoideae-Cardueae-Centaureinae;;;;;;12.50
Rhaponticum integrifolium;Carduoideae-Cardueae-Centaureinae;2.11;;26;79.37;;10.70
Rhaponticum karatavicum;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Rhaponticum longifolium;Carduoideae-Cardueae-Centaureinae;2.61;;26;98.18;;
Rhaponticum longifolium subsp. ericeticola;Carduoideae-Cardueae-Centaureinae;2.57;;;;;
Rhaponticum lyratum;Carduoideae-Cardueae-Centaureinae;;;;;;5.50
Rhaponticum nanum;Carduoideae-Cardueae-Centaureinae;;;;;;6.50
Rhaponticum pulchrum;Carduoideae-Cardueae-Centaureinae;;;26;;;5.50
Rhaponticum pygmaeum;Carduoideae-Cardueae-Centaureinae;;;;;12.20;
Rhaponticum repens;Carduoideae-Cardueae-Centaureinae;;;26;;4.67;3.50
Rhaponticum scariosum;Carduoideae-Cardueae-Centaureinae;1.79;40.09;26;67.17;;
Rhaponticum scariosum subsp. rhaponticum;Carduoideae-Cardueae-Centaureinae;1.76;39.59;26;66.20;6.61;7.99
Rhaponticum serratuloides;Carduoideae-Cardueae-Centaureinae;1.53;;26;57.55;;6.50
Rhaponticum uniflorum;Carduoideae-Cardueae-Centaureinae;2.41;;26;90.65;;4.00
Rudbeckia alpicola;Asteroideae;13.61;;;;1.64;
Rudbeckia amplexicaulis;Asteroideae;7.35;;32;224.63;0.32;
Rudbeckia auriculata;Asteroideae;17.96;;36;487.91;;
Rudbeckia californica;Asteroideae;14.72;;36;399.89;2.31;
Rudbeckia fulgida;Asteroideae;21.22;;76;273.07;0.50;
Rudbeckia graminifolia;Asteroideae;19.10;;38;491.57;0.86;
Rudbeckia grandiflora;Asteroideae;22.01;;38;566.47;3.90;
Rudbeckia heliopsidis;Asteroideae;18.20;;;;;
Rudbeckia hirta;Asteroideae;14.37;;76;184.91;6.90;
Rudbeckia hirta var. pulcherrima;Asteroideae;14.54;;38;374.21;6.90;
Rudbeckia laciniata;Asteroideae;30.60;;216;138.56;6.90;
Rudbeckia maxima;Asteroideae;21.01;;36;570.77;6.90;
Rudbeckia missouriensis;Asteroideae;17.50;;38;450.39;;
Rudbeckia mohrii;Asteroideae;18.20;;36;494.43;1.36;
Rudbeckia mollis;Asteroideae;12.66;;38;325.83;;
Rudbeckia nitida;Asteroideae;19.81;;36;538.17;;
Rudbeckia occidentalis;Asteroideae;13.48;;36;366.21;1.50;
Rudbeckia scabrifolia;Asteroideae;23.30;;36;632.98;;
Rudbeckia subtomentosa;Asteroideae;14.00;;76;180.14;0.94;
Rudbeckia texana;Asteroideae;21.47;;36;583.27;6.27;
Rudbeckia triloba;Asteroideae;17.36;;76;223.34;0.77;
Russowia sogdiana;Carduoideae-Cardueae-Centaureinae;;;;;;3.75
Santolina chamaecyparissus;Asteroideae;29.44;;18;1599.58;;
Saussurea abnormis;Carduoideae-Cardueae-Saussureinae;;;;;;2.50
Saussurea acrophila;Carduoideae-Cardueae-Saussureinae;;;;;;3.00
Saussurea acroura;Carduoideae-Cardueae-Saussureinae;;;;;;3.25
Saussurea acuminata;Carduoideae-Cardueae-Saussureinae;;;26;;;1.75
Saussurea acutisquama;Carduoideae-Cardueae-Saussureinae;;;;;;3.25
Saussurea aerjingensis;Carduoideae-Cardueae-Saussureinae;;;;;;3.00
Saussurea alaschanica;Carduoideae-Cardueae-Saussureinae;;;;;;4.00
Saussurea alata;Carduoideae-Cardueae-Saussureinae;;;;;;3.50
Saussurea alatipes;Carduoideae-Cardueae-Saussureinae;;;;;;5.00
Saussurea alpina;Carduoideae-Cardueae-Saussureinae;8.13;40.51;54;147.20;3.87;4.15
Saussurea amabilis;Carduoideae-Cardueae-Saussureinae;;;26;;;
Saussurea amara;Carduoideae-Cardueae-Saussureinae;;;26;;;3.25
Saussurea americana;Carduoideae-Cardueae-Saussureinae;;;;;;5.00
Saussurea amurensis;Carduoideae-Cardueae-Saussureinae;;;48;;;3.50
Saussurea andersonii;Carduoideae-Cardueae-Saussureinae;;;;;;3.50
Saussurea andryaloides;Carduoideae-Cardueae-Saussureinae;;;;;;3.50
Saussurea angustifolia;Carduoideae-Cardueae-Saussureinae;;;36;;;3.00
Saussurea apus;Carduoideae-Cardueae-Saussureinae;;;34;;;3.00
Saussurea arenaria;Carduoideae-Cardueae-Saussureinae;;;30;;;3.00
Saussurea aster;Carduoideae-Cardueae-Saussureinae;;;;;;5.00
Saussurea atkinsonii;Carduoideae-Cardueae-Saussureinae;;;26;;;
Saussurea baicalensis;Carduoideae-Cardueae-Saussureinae;;;36;;;5.50
Saussurea bartholomewii;Carduoideae-Cardueae-Saussureinae;;;;;;3.00
Saussurea bella;Carduoideae-Cardueae-Saussureinae;;;36;;;4.50
Saussurea bhutkesh;Carduoideae-Cardueae-Saussureinae;;;36;;;4.50
Saussurea blanda;Carduoideae-Cardueae-Saussureinae;;;;;;4.00
Saussurea bracteata;Carduoideae-Cardueae-Saussureinae;;;32;;;5.50
Saussurea brachycephala;Carduoideae-Cardueae-Saussureinae;;;26;;;
Saussurea brachylepis;Carduoideae-Cardueae-Saussureinae;;;;;;2.50
Saussurea brunneopilosa;Carduoideae-Cardueae-Saussureinae;;;30;;;3.75
Saussurea bullata;Carduoideae-Cardueae-Saussureinae;;;;;;2.00
Saussurea bullockii;Carduoideae-Cardueae-Saussureinae;;;;;;3.50
Saussurea caespitans;Carduoideae-Cardueae-Saussureinae;;;;;;5.50
Saussurea calcicola;Carduoideae-Cardueae-Saussureinae;;;;;;4.93
Saussurea cana;Carduoideae-Cardueae-Saussureinae;;;;;;5.50
Saussurea candolleana;Carduoideae-Cardueae-Saussureinae;;;26;;;5.00
Saussurea canescens;Carduoideae-Cardueae-Saussureinae;;;;;;2.50
